idx,datetime,open,high,low,close
200,2026-08-13 21:21:00.000000,165.5,170.5,164.0,166.0
201,2026-08-13 21:24:00.000000,166.0,172.0,166.0,167.5
202,2026-08-13 21:30:00.000000,167.5,171.0,165.5,173.0
203,2026-08-13 21:33:00.000000,173.0,179.5,172.0,173.5
204,2026-08-13 21:36:00.000000,173.5,177.0,170.0,175.0
205,2026-08-13 21:39:00.000000,175.0,176.5,168.0,176.5
206,2026-08-13 21:45:00.000000,176.5,177.5,172.0,171.5
207,2026-08-13 21:48:00.000000,171.5,175.5,170.5,174.0
208,2026-08-13 21:51:00.000000,174.0,179.5,173.0,178.0
209,2026-08-13 21:57:00.000000,178.0,178.0,171.5,180.5
210,2026-08-13 22:00:00.000000,180.5,185.5,178.5,184.0
211,2026-08-13 22:06:00.000000,184.0,192.0,182.5,191.5
212,2026-08-13 22:12:00.000000,191.5,200.5,193.5,195.5
213,2026-08-13 22:15:00.000000,195.5,198.0,187.0,187.0
214,2026-08-13 22:18:00.000000,187.0,189.0,181.5,185.5
215,2026-08-13 22:24:00.000000,185.5,192.0,184.5,187.0
216,2026-08-13 22:27:00.000000,187.0,194.0,186.5,193.0
217,2026-08-13 22:30:00.000000,193.0,202.5,189.5,190.0
218,2026-08-13 22:33:00.000000,190.0,190.5,181.5,182.5
219,2026-08-13 22:36:00.000000,182.5,185.0,180.0,184.0
220,2026-08-13 22:39:00.000000,184.0,184.5,179.0,180.5
221,2026-08-13 22:42:00.000000,180.5,180.5,175.0,175.5
222,2026-08-13 22:54:00.000000,175.5,175.0,171.0,173.5
223,2026-08-13 23:03:00.000000,173.5,178.0,173.0,178.0
224,2026-08-13 23:06:00.000000,178.0,181.0,177.0,180.0
225,2026-08-13 23:09:00.000000,180.0,183.5,179.5,182.5
226,2026-08-13 23:18:00.000000,182.5,187.0,181.0,182.0
227,2026-08-13 23:21:00.000000,182.0,184.5,179.5,182.0
228,2026-08-13 23:27:00.000000,182.0,183.0,175.5,186.0
229,2026-08-13 23:30:00.000000,186.0,190.0,181.5,186.0
230,2026-08-13 23:33:00.000000,186.0,195.0,185.0,187.0
231,2026-08-13 23:36:00.000000,187.0,187.0,179.0,179.0
232,2026-08-13 23:39:00.000000,179.0,180.0,177.0,179.0
233,2026-08-13 23:45:00.000000,179.0,182.5,178.5,180.0
234,2026-08-13 23:48:00.000000,180.0,184.5,179.0,183.0
235,2026-08-13 23:51:00.000000,183.0,188.0,183.0,187.0
236,2026-08-13 23:57:00.000000,187.0,187.0,182.0,185.0
237,2026-08-14 00:00:00.000000,185.0,185.5,181.0,183.5
238,2026-08-14 00:06:00.000000,183.5,186.5,184.0,185.5
239,2026-08-14 00:09:00.000000,185.5,190.0,185.5,186.5
240,2026-08-14 00:15:00.000000,186.5,192.0,186.5,191.5
241,2026-08-14 00:18:00.000000,191.5,194.5,188.5,188.5
242,2026-08-14 00:21:00.000000,188.5,190.0,186.0,187.0
243,2026-08-14 00:24:00.000000,187.0,187.0,183.0,186.0
244,2026-08-14 00:27:00.000000,186.0,186.5,182.0,182.0
