idx,datetime,summacd,top_mark,bottom_mark,top_price,bottom_price,in_zhongshu,is_top,is_bottom,is_XSG,is_XXD,is_SZBBC,is_XDBBC,is_SZ5BBC,is_XD5BBC,is_SZ7BBC,is_XD7BBC,is_SZZSPZBC,is_XDZSPZBC,is_SZQSBC,is_XDQSBC
200,2024-05-24 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201,2024-05-27 15:00:00,-3.741600000000005,,D,,77.01000213623047,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
202,2024-05-28 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,2024-05-30 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204,2024-05-31 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,2024-06-05 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
206,2024-06-06 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
207,2024-06-07 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208,2024-06-11 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209,2024-06-12 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210,2024-06-13 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,2024-06-14 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,2024-06-17 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,2024-06-18 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
214,2024-06-19 15:00:00,7.776800000000037,G,,97.1500015258789,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
215,2024-06-20 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,2024-06-21 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217,2024-06-24 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,2024-06-25 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
219,2024-06-26 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220,2024-06-28 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,2024-07-01 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,2024-07-02 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,2024-07-03 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224,2024-07-04 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225,2024-07-05 15:00:00,-3.462299999999999,,D,,88.58000183105469,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
226,2024-07-09 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
227,2024-07-11 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
228,2024-07-12 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229,2024-07-16 15:00:00,0.9802999999999712,G,,98.5999984741211,,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
230,2024-07-17 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
231,2024-07-18 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,2024-07-22 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
233,2024-07-23 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
234,2024-07-24 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,2024-07-25 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,2024-07-26 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,2024-07-29 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
238,2024-07-30 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
239,2024-07-31 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240,2024-08-01 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,2024-08-02 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
